sid,day,month,year,streams
43jBqV3j3Xi1g6wO0bhIMd,5,1,2017,1333151
1a5Yu5L18qNxVhXx38njON,5,1,2017,1330783
1D3ODoXHBLpdxolZRHWV1j,5,1,2017,1306612
3AEZUABDXNtecAOSC1qTfo,5,1,2017,1249233
7aV2mflaASUmGhCErm7kBO,5,1,2017,1244109
0JiVRyTJcJnmlwCZ854K4p,5,1,2017,1217086
6JV2JOEocMgcZxYSZelKcc,5,1,2017,1208183
5hYTyyh2odQKphUbMqc5gN,5,1,2017,1196002
68EMU2RD1ECNeOeJ5qAXCV,5,1,2017,1171411
27SdWb2rFzO6GWiYDBTD9j,5,1,2017,1137794
17Fd6Yb7mSbinKG8LoWfFl,5,1,2017,1093219
5GFDrUTLGJix84sNhjCG0g,5,1,2017,1085094
7yyRTcZmCiyzzJlNzGC9Ol,5,1,2017,1074887
6rQSrBHf7HlZjtcMZ4S4bO,5,1,2017,1068229
7xHWNBFm6ObGEQPaUxHuKO,5,1,2017,1034520
7DM4BPaS7uofFul3ywMe46,5,1,2017,1007054
0azC730Exh71aQlOt9Zj3y,5,1,2017,1001488
3QwBODjSEzelZyVjxPOHdq,5,1,2017,982049
6HUnnBwYZqcED1eQztxMBN,5,1,2017,971881
0SGkqnVQo9KPytSri1H6cF,5,1,2017,952724
4F7A0DXBrmUAkp32uenhZt,5,1,2017,915341
6I6NX6tjGsxFAsIfGzY9lJ,5,1,2017,901101
58zsLZPvfflaiIbNWoA22O,5,1,2017,889300
3AsAuGTaDQzavZZThyYlop,5,1,2017,885856
2BrzlUj1u1CtvaJDGIKpsP,5,1,2017,870126
4tCtwWceOPWzenK2HAIJSb,5,1,2017,866330
1CUVN2kn7mW5FjkqXTR2W1,5,1,2017,850862
4vb4mFvYsr2h6enhjJsq9Y,5,1,2017,847685
2Z8WuEywRWYTKe1NybPQEW,5,1,2017,842112
11KJSRSgaDxqydKYiD2Jew,5,1,2017,841789
7vRriwrloYVaoAe3a9wJHe,5,1,2017,803168
0hNduWmlWmEmuwEFcYvRu1,5,1,2017,794319
3TRFq09DUgYj1mug6RRqJW,5,1,2017,790208
3CRDbSIZ4r5MsZ0YwxuEkn,5,1,2017,787431
1CnPYaKxTVb4LWOtiGOm0m,5,1,2017,775038
14WWzenpaEgQZlqPq2nk4v,5,1,2017,763062
5OOkp4U9P9oL23maHFHL1h,5,1,2017,762851
7gHs73wELdeycvS48JfIos,5,1,2017,762746
0B8B8cVRFIG1yznoQe7c9s,5,1,2017,760343
3hB5DgAiMAQ4DzYbsMq1IT,5,1,2017,753914
69bp2EbF7Q2rqc5N3ylezZ,5,1,2017,737583
2wDjpPW3HZdA9quPPmZAMu,5,1,2017,731361
6F609ICg9Spjrw1epsAnpa,5,1,2017,725595
1OAiWI2oPmglaOiv9fdioU,5,1,2017,720502
4dASQiO1Eoo3RJvt74FtXB,5,1,2017,720035
2CPqh63wRVscbceKcPxwvv,5,1,2017,718381
5uDASfU19gDxSjW8cnCaBp,5,1,2017,711120
6fwdbPMwP1zVStm8FybmkO,5,1,2017,706760
1Tt4sE4pXi57mTD1GCzsqm,5,1,2017,680689
0YHUITU3w6ws1v8ehT264g,5,1,2017,676150
5J1c3M4EldCfNxXwrwt8mT,5,1,2017,673853
6fxVffaTuwjgEk5h9QyRjy,5,1,2017,668539
4ckuS4Nj4FZ7i3Def3Br8W,5,1,2017,659064
0sXvAOmXgjR2QUqLK1MltU,5,1,2017,657629
04CttTezSnv71USiiG9mIo,5,1,2017,656930
0kN8xEmgMW9mh7UmDYHlJP,5,1,2017,656785
4h90qkbnW1Qq6pBhoPvwko,5,1,2017,652977
2XMTqoHHSH0lvuXrvIEdco,5,1,2017,646118
40UroIGvsMPLPBYwH8rMNA,5,1,2017,645934
1FUViuNSldssMIawrOXF2i,5,1,2017,645056
0L7loeTIg6akW84aEQZpCT,5,1,2017,639867
7129iqBafaphfc3WPCGC0L,5,1,2017,636938
2aFiaMXmWsM3Vj72F9ksBl,5,1,2017,635896
0EPxmvsG1BY5td4aTOkWBF,5,1,2017,633218
3kxfsdsCpFgN412fpnW85Y,5,1,2017,616568
7yHEDfrJNd0zWOfXwydNH0,5,1,2017,614890
4mU5iXHeLgbR94siF7p1sY,5,1,2017,612365
4nMlau89VAjmV7agkl7OY3,5,1,2017,611564
7qiZfU4dY1lWllzX7mPBI3,6,1,2017,6151345
6PCUP3dWmTjcTtXY02oFdT,6,1,2017,5661820
5aAx2yezTd8zXrkmtKl66Z,6,1,2017,3590301
7BKLCZ1jbUBVqRi2FVlTVw,6,1,2017,3101351
5knuzwU65gJK7IF5yJsuaW,6,1,2017,3025226
3NdDpSvN911VPGivFlV5d0,6,1,2017,2897927
5MFzQMkrl1FOOng9tq6R9r,6,1,2017,2567090
4pdPtRcBmOSQDlJ3Fk945m,6,1,2017,2565040
343YBumqHu19cGoGARUTsd,6,1,2017,2481652
5uCax9HTNlzGybIStD3vDh,6,1,2017,2477169
5GXAXm5YOmYT0kL5jHvYBt,6,1,2017,2472372
6b8Be6ljOzmkOmFslEb23P,6,1,2017,2343189
6fujklziTHa8uoM5OQSfIo,6,1,2017,2234965
78rIJddV4X0HkNAInEcYde,6,1,2017,2108340
6mICuAdrwEjh6Y6lroV2Kg,6,1,2017,2069444
04DwTuZ2VBdJCCC5TROn7L,6,1,2017,2004765
4Km5HrUvYTaSUfiSGPJeQR,6,1,2017,1939642
1xznGGDReH1oQq0xzbwXa3,6,1,2017,1930010
6DNtNfH8hXkqOX1sjqmI7p,6,1,2017,1915819
3EmmCZoqpWOTY1g2GBwJoR,6,1,2017,1870908
4pLwZjInHj3SimIyN9SnOz,6,1,2017,1856328
1PSBzsahR2AKwLJgx8ehBj,6,1,2017,1769495
4TZy1wLyHec06pwgFYDh1a,6,1,2017,1632041
2rizacJSyD9S1IQUxUxnsK,6,1,2017,1601067
1qOLh0tI7trd1zdDKxYZTe,6,1,2017,1566957
1vvNmPOiUuyCbgWmtc6yfm,6,1,2017,1546284
6i0V12jOa3mr6uu4WYhUBr,6,1,2017,1483106
4Hf7WnR761jpxPr5D46Bcd,6,1,2017,1385283
0prNGof3XqfTvNDxHonvdK,6,1,2017,1375531
1yNyoWWWikbLhwIGWjZuDW,6,1,2017,1366915
0QsvXIfqM0zZoerQfsI9lm,6,1,2017,1354741
4Q4jmPHwu0wrJvqrld0FQ6,6,1,2017,1330073
43jBqV3j3Xi1g6wO0bhIMd,6,1,2017,1318417
1cG0umU5TKStygKsPFZ9pY,6,1,2017,1316213
1a5Yu5L18qNxVhXx38njON,6,1,2017,1312991
6nxQdXa1uAL0rY72wPZu89,6,1,2017,1304953
1D3ODoXHBLpdxolZRHWV1j,6,1,2017,1274284
7aV2mflaASUmGhCErm7kBO,6,1,2017,1258202
3AEZUABDXNtecAOSC1qTfo,6,1,2017,1252160
6JV2JOEocMgcZxYSZelKcc,6,1,2017,1214509
0JiVRyTJcJnmlwCZ854K4p,6,1,2017,1212713
5hYTyyh2odQKphUbMqc5gN,6,1,2017,1182473
27SdWb2rFzO6GWiYDBTD9j,6,1,2017,1151762
68EMU2RD1ECNeOeJ5qAXCV,6,1,2017,1137600
5GFDrUTLGJix84sNhjCG0g,6,1,2017,1135396
7yyRTcZmCiyzzJlNzGC9Ol,6,1,2017,1101242
17Fd6Yb7mSbinKG8LoWfFl,6,1,2017,1088545
7xHWNBFm6ObGEQPaUxHuKO,6,1,2017,1085493
6fxVffaTuwjgEk5h9QyRjy,6,1,2017,1074090
6rQSrBHf7HlZjtcMZ4S4bO,6,1,2017,1049768
0azC730Exh71aQlOt9Zj3y,6,1,2017,999581
7DM4BPaS7uofFul3ywMe46,6,1,2017,999056
3QwBODjSEzelZyVjxPOHdq,6,1,2017,991155
0SGkqnVQo9KPytSri1H6cF,6,1,2017,982349
6HUnnBwYZqcED1eQztxMBN,6,1,2017,962233
3AsAuGTaDQzavZZThyYlop,6,1,2017,907294
4F7A0DXBrmUAkp32uenhZt,6,1,2017,906828
1Slwb6dOYkBlWal1PGtnNg,6,1,2017,887313
6I6NX6tjGsxFAsIfGzY9lJ,6,1,2017,880195
58zsLZPvfflaiIbNWoA22O,6,1,2017,872842
1CUVN2kn7mW5FjkqXTR2W1,6,1,2017,861122
2BrzlUj1u1CtvaJDGIKpsP,6,1,2017,829300
11KJSRSgaDxqydKYiD2Jew,6,1,2017,820550
2Z8WuEywRWYTKe1NybPQEW,6,1,2017,815607
4vb4mFvYsr2h6enhjJsq9Y,6,1,2017,815516
4tCtwWceOPWzenK2HAIJSb,6,1,2017,814854
0Zx8khUcEfCFK2AEoIhC92,6,1,2017,791673
1CnPYaKxTVb4LWOtiGOm0m,6,1,2017,783499
3CRDbSIZ4r5MsZ0YwxuEkn,6,1,2017,772864
0B8B8cVRFIG1yznoQe7c9s,6,1,2017,771755
7vRriwrloYVaoAe3a9wJHe,6,1,2017,762035
5OOkp4U9P9oL23maHFHL1h,6,1,2017,761635
7gHs73wELdeycvS48JfIos,6,1,2017,760661
3TRFq09DUgYj1mug6RRqJW,6,1,2017,756703
69bp2EbF7Q2rqc5N3ylezZ,6,1,2017,749050
14WWzenpaEgQZlqPq2nk4v,6,1,2017,743818
4dASQiO1Eoo3RJvt74FtXB,6,1,2017,735225
2wDjpPW3HZdA9quPPmZAMu,6,1,2017,733425
6F609ICg9Spjrw1epsAnpa,6,1,2017,729144
3hB5DgAiMAQ4DzYbsMq1IT,6,1,2017,728060
5uDASfU19gDxSjW8cnCaBp,6,1,2017,724954
0hNduWmlWmEmuwEFcYvRu1,6,1,2017,721673
6fwdbPMwP1zVStm8FybmkO,6,1,2017,715195
1OAiWI2oPmglaOiv9fdioU,6,1,2017,708708
1VdZ0vKfR5jneCmWIUAMxK,6,1,2017,698045
2CPqh63wRVscbceKcPxwvv,6,1,2017,692486
0L7loeTIg6akW84aEQZpCT,6,1,2017,681606
40UroIGvsMPLPBYwH8rMNA,6,1,2017,675757
0kN8xEmgMW9mh7UmDYHlJP,6,1,2017,673279
4ckuS4Nj4FZ7i3Def3Br8W,6,1,2017,669914
2XMTqoHHSH0lvuXrvIEdco,6,1,2017,662554
1Tt4sE4pXi57mTD1GCzsqm,6,1,2017,661858
5J1c3M4EldCfNxXwrwt8mT,6,1,2017,659929
0YHUITU3w6ws1v8ehT264g,6,1,2017,659083
0sXvAOmXgjR2QUqLK1MltU,6,1,2017,653198
0EPxmvsG1BY5td4aTOkWBF,6,1,2017,646713
4h90qkbnW1Qq6pBhoPvwko,6,1,2017,642778
1FUViuNSldssMIawrOXF2i,6,1,2017,641589
2aFiaMXmWsM3Vj72F9ksBl,6,1,2017,636765
4gmmRb6bZJffOOiww1JGTO,6,1,2017,629666
7qiZfU4dY1lWllzX7mPBI3,7,1,2017,6602494
6PCUP3dWmTjcTtXY02oFdT,7,1,2017,5039058
5aAx2yezTd8zXrkmtKl66Z,7,1,2017,3460752
5knuzwU65gJK7IF5yJsuaW,7,1,2017,3083514
7BKLCZ1jbUBVqRi2FVlTVw,7,1,2017,2998374
3NdDpSvN911VPGivFlV5d0,7,1,2017,2795586
5MFzQMkrl1FOOng9tq6R9r,7,1,2017,2571643
4pdPtRcBmOSQDlJ3Fk945m,7,1,2017,2477080
343YBumqHu19cGoGARUTsd,7,1,2017,2440886
5uCax9HTNlzGybIStD3vDh,7,1,2017,2428183
5GXAXm5YOmYT0kL5jHvYBt,7,1,2017,2411921
6b8Be6ljOzmkOmFslEb23P,7,1,2017,2323388
6fujklziTHa8uoM5OQSfIo,7,1,2017,2194177
6mICuAdrwEjh6Y6lroV2Kg,7,1,2017,2125156
78rIJddV4X0HkNAInEcYde,7,1,2017,2093312
04DwTuZ2VBdJCCC5TROn7L,7,1,2017,1951364
1xznGGDReH1oQq0xzbwXa3,7,1,2017,1914426
4Km5HrUvYTaSUfiSGPJeQR,7,1,2017,1899936
3EmmCZoqpWOTY1g2GBwJoR,7,1,2017,1887106
6DNtNfH8hXkqOX1sjqmI7p,7,1,2017,1851331
4pLwZjInHj3SimIyN9SnOz,7,1,2017,1813605
1PSBzsahR2AKwLJgx8ehBj,7,1,2017,1730739
4TZy1wLyHec06pwgFYDh1a,7,1,2017,1583771
2rizacJSyD9S1IQUxUxnsK,7,1,2017,1541275
1vvNmPOiUuyCbgWmtc6yfm,7,1,2017,1506554
1qOLh0tI7trd1zdDKxYZTe,7,1,2017,1480406
6i0V12jOa3mr6uu4WYhUBr,7,1,2017,1437591
4Hf7WnR761jpxPr5D46Bcd,7,1,2017,1363274
1yNyoWWWikbLhwIGWjZuDW,7,1,2017,1359300
4Q4jmPHwu0wrJvqrld0FQ6,7,1,2017,1351504
0prNGof3XqfTvNDxHonvdK,7,1,2017,1337969
0QsvXIfqM0zZoerQfsI9lm,7,1,2017,1334125
1cG0umU5TKStygKsPFZ9pY,7,1,2017,1326697
1a5Yu5L18qNxVhXx38njON,7,1,2017,1325681
43jBqV3j3Xi1g6wO0bhIMd,7,1,2017,1324442
3AEZUABDXNtecAOSC1qTfo,7,1,2017,1307569
1D3ODoXHBLpdxolZRHWV1j,7,1,2017,1285756
6nxQdXa1uAL0rY72wPZu89,7,1,2017,1278011
0JiVRyTJcJnmlwCZ854K4p,7,1,2017,1218111
7aV2mflaASUmGhCErm7kBO,7,1,2017,1217616
6JV2JOEocMgcZxYSZelKcc,7,1,2017,1200371
5hYTyyh2odQKphUbMqc5gN,7,1,2017,1166820
6fxVffaTuwjgEk5h9QyRjy,7,1,2017,1132346
68EMU2RD1ECNeOeJ5qAXCV,7,1,2017,1119953
5GFDrUTLGJix84sNhjCG0g,7,1,2017,1113734
27SdWb2rFzO6GWiYDBTD9j,7,1,2017,1103113
6rQSrBHf7HlZjtcMZ4S4bO,7,1,2017,1092588
7yyRTcZmCiyzzJlNzGC9Ol,7,1,2017,1088471
17Fd6Yb7mSbinKG8LoWfFl,7,1,2017,1065440
7xHWNBFm6ObGEQPaUxHuKO,7,1,2017,1039529
7DM4BPaS7uofFul3ywMe46,7,1,2017,978488
3QwBODjSEzelZyVjxPOHdq,7,1,2017,963308
6HUnnBwYZqcED1eQztxMBN,7,1,2017,963206
0SGkqnVQo9KPytSri1H6cF,7,1,2017,944598
58zsLZPvfflaiIbNWoA22O,7,1,2017,920076
0azC730Exh71aQlOt9Zj3y,7,1,2017,909640
3AsAuGTaDQzavZZThyYlop,7,1,2017,880369
1Slwb6dOYkBlWal1PGtnNg,7,1,2017,865313
4F7A0DXBrmUAkp32uenhZt,7,1,2017,833450
1CUVN2kn7mW5FjkqXTR2W1,7,1,2017,830929
4vb4mFvYsr2h6enhjJsq9Y,7,1,2017,816076
2Z8WuEywRWYTKe1NybPQEW,7,1,2017,802742
6I6NX6tjGsxFAsIfGzY9lJ,7,1,2017,802544
2BrzlUj1u1CtvaJDGIKpsP,7,1,2017,801946
4tCtwWceOPWzenK2HAIJSb,7,1,2017,797174
11KJSRSgaDxqydKYiD2Jew,7,1,2017,779304
1CnPYaKxTVb4LWOtiGOm0m,7,1,2017,769859
3CRDbSIZ4r5MsZ0YwxuEkn,7,1,2017,758103
3TRFq09DUgYj1mug6RRqJW,7,1,2017,754339
5OOkp4U9P9oL23maHFHL1h,7,1,2017,752853
7gHs73wELdeycvS48JfIos,7,1,2017,745764
7vRriwrloYVaoAe3a9wJHe,7,1,2017,742959
0hNduWmlWmEmuwEFcYvRu1,7,1,2017,740683
0B8B8cVRFIG1yznoQe7c9s,7,1,2017,719998
3hB5DgAiMAQ4DzYbsMq1IT,7,1,2017,718428
14WWzenpaEgQZlqPq2nk4v,7,1,2017,716609
69bp2EbF7Q2rqc5N3ylezZ,7,1,2017,715986
1VdZ0vKfR5jneCmWIUAMxK,7,1,2017,712783
4dASQiO1Eoo3RJvt74FtXB,7,1,2017,708810
2wDjpPW3HZdA9quPPmZAMu,7,1,2017,697946
5uDASfU19gDxSjW8cnCaBp,7,1,2017,695241
2CPqh63wRVscbceKcPxwvv,7,1,2017,692067
5J1c3M4EldCfNxXwrwt8mT,7,1,2017,682990
6F609ICg9Spjrw1epsAnpa,7,1,2017,681158
0sXvAOmXgjR2QUqLK1MltU,7,1,2017,675480
1OAiWI2oPmglaOiv9fdioU,7,1,2017,675173
0YHUITU3w6ws1v8ehT264g,7,1,2017,674246
6fwdbPMwP1zVStm8FybmkO,7,1,2017,668285
0kN8xEmgMW9mh7UmDYHlJP,7,1,2017,657364
1FUViuNSldssMIawrOXF2i,7,1,2017,651512
40UroIGvsMPLPBYwH8rMNA,7,1,2017,651130
0EPxmvsG1BY5td4aTOkWBF,7,1,2017,644871
1lItf5ZXJc1by9SbPeljFd,7,1,2017,640773
0L7loeTIg6akW84aEQZpCT,7,1,2017,636496
4ckuS4Nj4FZ7i3Def3Br8W,7,1,2017,629809
1Tt4sE4pXi57mTD1GCzsqm,7,1,2017,619050
2XMTqoHHSH0lvuXrvIEdco,7,1,2017,618407
2aFiaMXmWsM3Vj72F9ksBl,7,1,2017,618302
4gmmRb6bZJffOOiww1JGTO,7,1,2017,612051
58IL315gMSTD37DOZPJ2hf,7,1,2017,604777
7qiZfU4dY1lWllzX7mPBI3,8,1,2017,6557531
6PCUP3dWmTjcTtXY02oFdT,8,1,2017,4584668
5aAx2yezTd8zXrkmtKl66Z,8,1,2017,3127938
5knuzwU65gJK7IF5yJsuaW,8,1,2017,2802693
7BKLCZ1jbUBVqRi2FVlTVw,8,1,2017,2697878
3NdDpSvN911VPGivFlV5d0,8,1,2017,2658820
5uCax9HTNlzGybIStD3vDh,8,1,2017,2371671
5MFzQMkrl1FOOng9tq6R9r,8,1,2017,2339709
343YBumqHu19cGoGARUTsd,8,1,2017,2288806
4pdPtRcBmOSQDlJ3Fk945m,8,1,2017,2197149
5GXAXm5YOmYT0kL5jHvYBt,8,1,2017,2183331
6b8Be6ljOzmkOmFslEb23P,8,1,2017,2070404
6fujklziTHa8uoM5OQSfIo,8,1,2017,1934944
78rIJddV4X0HkNAInEcYde,8,1,2017,1912818
6mICuAdrwEjh6Y6lroV2Kg,8,1,2017,1897499
4Km5HrUvYTaSUfiSGPJeQR,8,1,2017,1746914
3EmmCZoqpWOTY1g2GBwJoR,8,1,2017,1742116
1xznGGDReH1oQq0xzbwXa3,8,1,2017,1703538
04DwTuZ2VBdJCCC5TROn7L,8,1,2017,1670391
1PSBzsahR2AKwLJgx8ehBj,8,1,2017,1667236
6DNtNfH8hXkqOX1sjqmI7p,8,1,2017,1663606
4pLwZjInHj3SimIyN9SnOz,8,1,2017,1637378
4TZy1wLyHec06pwgFYDh1a,8,1,2017,1498777
2rizacJSyD9S1IQUxUxnsK,8,1,2017,1425231
1qOLh0tI7trd1zdDKxYZTe,8,1,2017,1373097
1vvNmPOiUuyCbgWmtc6yfm,8,1,2017,1331114
6i0V12jOa3mr6uu4WYhUBr,8,1,2017,1311680
1yNyoWWWikbLhwIGWjZuDW,8,1,2017,1276266
0prNGof3XqfTvNDxHonvdK,8,1,2017,1253173
4Hf7WnR761jpxPr5D46Bcd,8,1,2017,1241574
4Q4jmPHwu0wrJvqrld0FQ6,8,1,2017,1240521
43jBqV3j3Xi1g6wO0bhIMd,8,1,2017,1224768
1cG0umU5TKStygKsPFZ9pY,8,1,2017,1202866
6nxQdXa1uAL0rY72wPZu89,8,1,2017,1198379
1a5Yu5L18qNxVhXx38njON,8,1,2017,1189979
0QsvXIfqM0zZoerQfsI9lm,8,1,2017,1188340
1D3ODoXHBLpdxolZRHWV1j,8,1,2017,1178558
3AEZUABDXNtecAOSC1qTfo,8,1,2017,1168508
5hYTyyh2odQKphUbMqc5gN,8,1,2017,1144958
6fxVffaTuwjgEk5h9QyRjy,8,1,2017,1129823
0JiVRyTJcJnmlwCZ854K4p,8,1,2017,1092498
7aV2mflaASUmGhCErm7kBO,8,1,2017,1081113
5GFDrUTLGJix84sNhjCG0g,8,1,2017,1057720
6JV2JOEocMgcZxYSZelKcc,8,1,2017,1043194
68EMU2RD1ECNeOeJ5qAXCV,8,1,2017,1027925
7yyRTcZmCiyzzJlNzGC9Ol,8,1,2017,1011529
6rQSrBHf7HlZjtcMZ4S4bO,8,1,2017,972292
27SdWb2rFzO6GWiYDBTD9j,8,1,2017,971230
17Fd6Yb7mSbinKG8LoWfFl,8,1,2017,939812
7xHWNBFm6ObGEQPaUxHuKO,8,1,2017,917189
0SGkqnVQo9KPytSri1H6cF,8,1,2017,888064
6HUnnBwYZqcED1eQztxMBN,8,1,2017,873725
58zsLZPvfflaiIbNWoA22O,8,1,2017,834167
7DM4BPaS7uofFul3ywMe46,8,1,2017,825812
1Slwb6dOYkBlWal1PGtnNg,8,1,2017,824571
3QwBODjSEzelZyVjxPOHdq,8,1,2017,813799
1CnPYaKxTVb4LWOtiGOm0m,8,1,2017,774975
4F7A0DXBrmUAkp32uenhZt,8,1,2017,772591
3AsAuGTaDQzavZZThyYlop,8,1,2017,767952
2BrzlUj1u1CtvaJDGIKpsP,8,1,2017,766945
4vb4mFvYsr2h6enhjJsq9Y,8,1,2017,766064
0azC730Exh71aQlOt9Zj3y,8,1,2017,765293
2Z8WuEywRWYTKe1NybPQEW,8,1,2017,735282
6I6NX6tjGsxFAsIfGzY9lJ,8,1,2017,733262
1CUVN2kn7mW5FjkqXTR2W1,8,1,2017,731390
11KJSRSgaDxqydKYiD2Jew,8,1,2017,723730
7vRriwrloYVaoAe3a9wJHe,8,1,2017,705715
3TRFq09DUgYj1mug6RRqJW,8,1,2017,705506
0hNduWmlWmEmuwEFcYvRu1,8,1,2017,704249
4tCtwWceOPWzenK2HAIJSb,8,1,2017,698900
1VdZ0vKfR5jneCmWIUAMxK,8,1,2017,688081
3CRDbSIZ4r5MsZ0YwxuEkn,8,1,2017,685694
7gHs73wELdeycvS48JfIos,8,1,2017,669458
5OOkp4U9P9oL23maHFHL1h,8,1,2017,668083
5uDASfU19gDxSjW8cnCaBp,8,1,2017,664606
0B8B8cVRFIG1yznoQe7c9s,8,1,2017,663524
3hB5DgAiMAQ4DzYbsMq1IT,8,1,2017,653521
4dASQiO1Eoo3RJvt74FtXB,8,1,2017,648133
2wDjpPW3HZdA9quPPmZAMu,8,1,2017,642467
6F609ICg9Spjrw1epsAnpa,8,1,2017,637368
69bp2EbF7Q2rqc5N3ylezZ,8,1,2017,630974
0kN8xEmgMW9mh7UmDYHlJP,8,1,2017,628892
14WWzenpaEgQZlqPq2nk4v,8,1,2017,628752
6fwdbPMwP1zVStm8FybmkO,8,1,2017,625598
0YHUITU3w6ws1v8ehT264g,8,1,2017,619574
2CPqh63wRVscbceKcPxwvv,8,1,2017,618602
1FUViuNSldssMIawrOXF2i,8,1,2017,608969
5J1c3M4EldCfNxXwrwt8mT,8,1,2017,601725
1OAiWI2oPmglaOiv9fdioU,8,1,2017,596029
0sXvAOmXgjR2QUqLK1MltU,8,1,2017,593598
40UroIGvsMPLPBYwH8rMNA,8,1,2017,591375
4ckuS4Nj4FZ7i3Def3Br8W,8,1,2017,589620
1lItf5ZXJc1by9SbPeljFd,8,1,2017,579117
4gmmRb6bZJffOOiww1JGTO,8,1,2017,572718
04CttTezSnv71USiiG9mIo,8,1,2017,566488
1Tt4sE4pXi57mTD1GCzsqm,8,1,2017,565286
2XMTqoHHSH0lvuXrvIEdco,8,1,2017,562400
2EEeOnHehOozLq4aS0n6SL,8,1,2017,557432
0L7loeTIg6akW84aEQZpCT,8,1,2017,554643
4h90qkbnW1Qq6pBhoPvwko,8,1,2017,553740
7qiZfU4dY1lWllzX7mPBI3,9,1,2017,7261007
6PCUP3dWmTjcTtXY02oFdT,9,1,2017,4840898
5aAx2yezTd8zXrkmtKl66Z,9,1,2017,3364512
5knuzwU65gJK7IF5yJsuaW,9,1,2017,3046633
3NdDpSvN911VPGivFlV5d0,9,1,2017,3042565
7BKLCZ1jbUBVqRi2FVlTVw,9,1,2017,2829337
5uCax9HTNlzGybIStD3vDh,9,1,2017,2568220
5MFzQMkrl1FOOng9tq6R9r,9,1,2017,2489412
5GXAXm5YOmYT0kL5jHvYBt,9,1,2017,2432378
343YBumqHu19cGoGARUTsd,9,1,2017,2420381
4pdPtRcBmOSQDlJ3Fk945m,9,1,2017,2285129
4Km5HrUvYTaSUfiSGPJeQR,9,1,2017,2189210
6b8Be6ljOzmkOmFslEb23P,9,1,2017,2173519
78rIJddV4X0HkNAInEcYde,9,1,2017,2107060
6mICuAdrwEjh6Y6lroV2Kg,9,1,2017,1991796
6fujklziTHa8uoM5OQSfIo,9,1,2017,1979892
3EmmCZoqpWOTY1g2GBwJoR,9,1,2017,1942906
1PSBzsahR2AKwLJgx8ehBj,9,1,2017,1879294
4pLwZjInHj3SimIyN9SnOz,9,1,2017,1744111
1xznGGDReH1oQq0xzbwXa3,9,1,2017,1742848
6DNtNfH8hXkqOX1sjqmI7p,9,1,2017,1737463
04DwTuZ2VBdJCCC5TROn7L,9,1,2017,1722088
4TZy1wLyHec06pwgFYDh1a,9,1,2017,1613336
2rizacJSyD9S1IQUxUxnsK,9,1,2017,1551360
1qOLh0tI7trd1zdDKxYZTe,9,1,2017,1467605
1vvNmPOiUuyCbgWmtc6yfm,9,1,2017,1419495
1yNyoWWWikbLhwIGWjZuDW,9,1,2017,1404529
0prNGof3XqfTvNDxHonvdK,9,1,2017,1363849
4Q4jmPHwu0wrJvqrld0FQ6,9,1,2017,1362547
1cG0umU5TKStygKsPFZ9pY,9,1,2017,1362252
6i0V12jOa3mr6uu4WYhUBr,9,1,2017,1358268
43jBqV3j3Xi1g6wO0bhIMd,9,1,2017,1340359
6nxQdXa1uAL0rY72wPZu89,9,1,2017,1327941
1a5Yu5L18qNxVhXx38njON,9,1,2017,1321868
5hYTyyh2odQKphUbMqc5gN,9,1,2017,1320688
1D3ODoXHBLpdxolZRHWV1j,9,1,2017,1296000
4Hf7WnR761jpxPr5D46Bcd,9,1,2017,1294909
0QsvXIfqM0zZoerQfsI9lm,9,1,2017,1239368
3AEZUABDXNtecAOSC1qTfo,9,1,2017,1202414
6fxVffaTuwjgEk5h9QyRjy,9,1,2017,1199848
0JiVRyTJcJnmlwCZ854K4p,9,1,2017,1180221
7aV2mflaASUmGhCErm7kBO,9,1,2017,1146542
5GFDrUTLGJix84sNhjCG0g,9,1,2017,1113473
68EMU2RD1ECNeOeJ5qAXCV,9,1,2017,1089013
6JV2JOEocMgcZxYSZelKcc,9,1,2017,1071048
7xHWNBFm6ObGEQPaUxHuKO,9,1,2017,1038433
27SdWb2rFzO6GWiYDBTD9j,9,1,2017,1017053
7yyRTcZmCiyzzJlNzGC9Ol,9,1,2017,1001889
0SGkqnVQo9KPytSri1H6cF,9,1,2017,998112
6rQSrBHf7HlZjtcMZ4S4bO,9,1,2017,996211
17Fd6Yb7mSbinKG8LoWfFl,9,1,2017,973975
6HUnnBwYZqcED1eQztxMBN,9,1,2017,958013
58zsLZPvfflaiIbNWoA22O,9,1,2017,903297
1Slwb6dOYkBlWal1PGtnNg,9,1,2017,891077
1CnPYaKxTVb4LWOtiGOm0m,9,1,2017,869066
4vb4mFvYsr2h6enhjJsq9Y,9,1,2017,857340
4F7A0DXBrmUAkp32uenhZt,9,1,2017,856280
2BrzlUj1u1CtvaJDGIKpsP,9,1,2017,855499
7DM4BPaS7uofFul3ywMe46,9,1,2017,837593
3AsAuGTaDQzavZZThyYlop,9,1,2017,835865
6I6NX6tjGsxFAsIfGzY9lJ,9,1,2017,830417
3QwBODjSEzelZyVjxPOHdq,9,1,2017,829736
0azC730Exh71aQlOt9Zj3y,9,1,2017,810954
3TRFq09DUgYj1mug6RRqJW,9,1,2017,789420
0hNduWmlWmEmuwEFcYvRu1,9,1,2017,781693
1CUVN2kn7mW5FjkqXTR2W1,9,1,2017,760435
2Z8WuEywRWYTKe1NybPQEW,9,1,2017,755474
